id	address	lat	lon
301737436		62.063304867205005	129.69224855863686
301737437		62.06318157616044	129.69232088808022
301737438		62.06331996853838	129.69300517337115
301737439		62.06304295	129.68956185000002
301737440		62.062881350000005	129.6909484
301737710		62.06837845	129.69445934999996
301737712		62.07467048202507	129.69660439011236
302353969		62.07864001623209	129.71715608885646
302353970		62.0783273	129.7185693
302353971		62.07790045	129.71648275
302353972		62.079092381135226	129.71522386137033
302353973		62.08102730000002	129.71678685000003
302542301		62.05128549999999	129.6467037
302542302		62.05049611723394	129.63981061450306
302542303		62.05027799999999	129.6393797
302542304		62.05008360000001	129.63908750000002
302542305		62.049452349999996	129.64165265
302542306		62.04847844784945	129.63837708450984
