node_id_from	node_id_to	weight
875787642	875770703	0.000853
299210249	291275315	0.000854
94513214	94513188	0.000854
297848230	297848232	0.000854
89706046	278010879	0.000855
159235736	159216404	0.000855
87384117	87384440	0.000855
821504582	278141060	0.000855
160038839	160038193	0.000856
87384079	99304192	0.000857
159933023	159933143	0.000857
1285445552	159898191	0.000857
141898890	159800074	0.000858
15009708	48958422	0.000859
103629159	103629086	0.000860
159798382	159798437	0.000860
159933054	159933178	0.000862
160917184	160917343	0.000862
48958404	48958406	0.000862
94513194	89837481	0.000862
159933067	159933026	0.000862
12368689	724209936	0.000862
13223666	273953266	0.000863
87366437	87366358	0.000863
159404954	159404926	0.000863
278175855	160158202	0.000864
791040629	17282155	0.000864
1262474075	87384298	0.000864
712330586	166444698	0.000864
94513176	94513163	0.000865
94513179	94513364	0.000865
1263612033	159933176	0.000865
159898370	284155563	0.000865
94513149	94513111	0.000865
1253231903	298941983	0.000866
791371731	791371711	0.000867
98616160	3652092	0.000868
572073635	87384357	0.000868
159936076	159936130	0.000868
87384400	87384475	0.000869
89931878	89931901	0.000869
98616052	98616210	0.000869
301736977	301737156	0.000869
159798250	286017682	0.000869
1425417331	1425417335	0.000870
87366500	87366579	0.000870
519194863	94514395	0.000870
48958421	48958402	0.000871
299206266	297848230	0.000871
87366535	87366464	0.000872
94513418	213808621	0.000872
160909207	160909179	0.000873
287830811	1266005155	0.000873
103628879	103629056	0.000873
94513352	94514399	0.000873
160909199	160908952	0.000874
791457576	791457567	0.000874
1266726515	160909261	0.000874
278019443	1262468831	0.000874
89837527	94513230	0.000874
94513259	94513350	0.000875
287702330	287702341	0.000875
115593359	284195104	0.000875
87384163	87384407	0.000875
48958430	48958429	0.000875
159404728	159404631	0.000876
1327787103	160027795	0.000876
98616238	274250576	0.000877
89931901	89931888	0.000877
87366531	273974639	0.000878
170305368	791259554	0.000878
159527286	284230989	0.000879
98616174	3366783	0.000880
724187536	671957649	0.000881
87384505	260799456	0.000881
1262305682	1262475798	0.000882
284790336	284790348	0.000883
98616138	278010880	0.000883
96474085	96473972	0.000884
100271768	859138589	0.000885
87384388	791372019	0.000885
159933023	159933054	0.000885
159798307	159798330	0.000885
157859365	159933016	0.000885
277758355	16559590	0.000885
87384482	87384080	0.000885
87384360	87384268	0.000886
87399226	1298909847	0.000886
157859367	157859364	0.000890
1425431345	297829505	0.000891
87384269	87384098	0.000892
291289144	291289145	0.000892
277758355	95996495	0.000892
579799608	160158207	0.000893
98616226	98616215	0.000893
273477300	278141221	0.000893
103629217	103629251	0.000894
159933089	157859371	0.000894
87384333	284152708	0.000894
159933057	159933054	0.000895
98616219	98616205	0.000895
4085998	96474091	0.000895
96474059	96474029	0.000895
159404631	159404624	0.000895
87366515	89837504	0.000898
159964638	135244282	0.000898
160908950	296984753	0.000898
875770687	875778358	0.000899
159798198	159799870	0.000899
89706065	89706039	0.000899
87384209	87384364	0.000899
16676699	598534489	0.000899
98616052	98616045	0.000900
1368399381	100271793	0.000901
298457107	298457106	0.000901
159950545	159950630	0.000901
278175850	160158174	0.000901
275513273	284152704	0.000902
1262501255	278019443	0.000903
1263939518	1262284207	0.000903
291081559	291081560	0.000904
100271853	273925491	0.000904
1458234319	159491390	0.000906
87384057	87384464	0.000906
273454807	159933089	0.000906
291289145	291289146	0.000907
298462850	298462851	0.000908
791040632	791040631	0.000909
159800034	159798330	0.000909
89931915	89931878	0.000911
98616150	274246184	0.000911
278028590	278028589	0.000911
87384273	275513291	0.000911
160172236	160172303	0.000912
1262294955	98616196	0.000912
159933018	159933151	0.000913
16698252	16698249	0.000913
291096151	299210233	0.000913
299210241	299210240	0.000913
87399329	299944878	0.000914
87384392	87384102	0.000914
159347577	284191243	0.000915
911254732	598534497	0.000916
1425431383	1425431384	0.000916
98616191	98616235	0.000916
284021121	284021123	0.000917
287870328	287864625	0.000917
87384234	87384271	0.000918
94513111	94513092	0.000918
579799608	579799609	0.000919
100272027	1322322	0.000919
100271972	4139932	0.000919
160909108	160909265	0.000920
96474038	96474001	0.000920
298965218	298965217	0.000921
115593358	115593347	0.000921
159217006	159216873	0.000921
1425431368	1425431376	0.000922
579799610	579799609	0.000922
1425417334	1425431431	0.000923
274204036	274204037	0.000924
98616045	98616204	0.000924
100271975	13223663	0.000924
290780994	290780993	0.000925
87399306	87399355	0.000926
87366474	87366561	0.000926
89931910	89931876	0.000928
87384239	87384357	0.000928
296984740	296984757	0.000928
283950269	283950274	0.000929
94514403	94514395	0.000929
102150957	102150923	0.000929
299210243	299210244	0.000929
289959418	289959417	0.000930
102150939	102150952	0.000930
87384183	87384081	0.000930
89060097	89059906	0.000930
1262293094	859138589	0.000932
89931887	274208892	0.000932
284355333	287834969	0.000932
98616118	98616210	0.000932
273953260	273944106	0.000933
159347516	115593347	0.000933
669866142	791040631	0.000934
284959170	284790328	0.000935
88567980	274204051	0.000935
94514391	94513142	0.000935
791052758	284230986	0.000939
1285445541	159898520	0.000941
598534494	598534488	0.000941
100271928	273925491	0.000941
87384271	87384219	0.000941
1262477459	1327777199	0.000942
160913472	160913492	0.000942
1298909861	1298909863	0.000943
160158841	160158473	0.000943
100271852	100271782	0.000943
299206266	299206262	0.000943
284230992	159527286	0.000943
277946791	273989868	0.000944
100272015	100271876	0.000945
13223666	273953260	0.000946
159936196	159936149	0.000946
96473993	98616206	0.000946
100272035	100271886	0.000947
98616127	100421373	0.000947
120772141	120772142	0.000948
87384233	87384290	0.000948
160909261	160908983	0.000948
515108303	515108302	0.000949
87384117	87384502	0.000949
159936244	159936209	0.000949
98616191	98616178	0.000950
16698251	1223539257	0.000950
98616066	98616073	0.000951
875787625	875787654	0.000951
1223539257	16698246	0.000951
160158202	160158557	0.000952
100421423	100421363	0.000953
159798404	159798399	0.000953
87399314	87399355	0.000953
1170462371	1170462375	0.000954
1263949249	1425417663	0.000958
1266996045	278175857	0.000958
94513316	94513378	0.000959
278017884	98616138	0.000960
94513197	94513259	0.000960
98616224	98616186	0.000961
274251476	310188486	0.000962
89931907	712330592	0.000963
304752482	48958417	0.000963
48963721	97966615	0.000964
4144816	16559838	0.000964
278175850	278175849	0.000966
98616211	98616215	0.000967
791371767	791371765	0.000968
274250576	98616160	0.000968
273454227	98616185	0.000970
1170462374	1170462370	0.000971
287517663	287517664	0.000972
89059825	89059935	0.000973
87384200	87384506	0.000976
98616060	98616054	0.000976
278023535	1368399381	0.000978
87384306	286017678	0.000978
160916774	160172605	0.000980
17486676	17486678	0.000980
87399431	87399314	0.000980
3770552	1262297664	0.000980
791371717	791371725	0.000980
160908811	160917092	0.000981
284349386	17151394	0.000981
87366579	87366585	0.000981
160158549	160158313	0.000982
160172757	160172303	0.000982
12369370	911254733	0.000982
89060000	89059983	0.000982
273953258	273944106	0.000983
1457114413	1425417663	0.000984
89706089	89706046	0.000985
724212731	724209939	0.000985
312017176	98670985	0.000986
290777033	290777016	0.000986
89060098	89059861	0.000987
89706059	89706065	0.000987
48958408	48958409	0.000988
273953266	4139932	0.000988
87384249	87384308	0.000988
100421382	100421394	0.000988
297848225	297848227	0.000989
1170462369	159936130	0.000989
160917091	160916896	0.000990
159800039	159799955	0.000991
1263935044	1263935045	0.000991
1272718698	159491359	0.000991
160916850	160917072	0.000992
160158549	160158841	0.000992
100421399	100271886	0.000992
287702361	287702363	0.000992
89837481	89837576	0.000993
98616054	98616096	0.000993
87384505	87384458	0.000994
279500012	1285411592	0.000995
98616235	859462069	0.000995
135244282	160158841	0.000996
159898555	159898303	0.000996
96474075	96474030	0.000997
87384052	87384477	0.000997
100271940	100271776	0.000998
159936143	159936097	0.000998
87384200	87384165	0.000999
274246174	1262501255	0.001000
160909284	160908858	0.001000
260460051	260460052	0.001001
100421382	273911549	0.001002
100421394	100421401	0.001003
17486677	17486678	0.001004
103629181	103629210	0.001004
1272924124	87366463	0.001006
791040630	791040632	0.001008
278017884	98616107	0.001008
89931876	89931916	0.001008
94513423	94513298	0.001009
17486671	626784580	0.001010
260799456	260460051	0.001013
89931907	89931910	0.001014
13223663	13223666	0.001015
100272028	255026639	0.001015
671957649	18307871	0.001015
98616150	98616193	0.001016
160038441	159935501	0.001018
98616176	48958430	0.001020
98616201	98616206	0.001021
669045479	922189460	0.001022
160158316	160158174	0.001024
98616102	18307879	0.001024
98616235	1413849083	0.001025
274250576	48958408	0.001026
273944096	273944108	0.001026
87384114	87384295	0.001027
95996481	170200469	0.001027
48958392	48958393	0.001028
159799873	87384448	0.001028
94513161	94513375	0.001028
94514403	94514404	0.001029
284959143	290470326	0.001030
290799530	290799529	0.001030
89837504	89837500	0.001031
292059856	1268035375	0.001031
98616184	278139955	0.001032
89060141	89060098	0.001033
89931915	89931930	0.001034
791371713	791371704	0.001034
1244585999	159491544	0.001034
1285411587	279500012	0.001034
87366552	87366464	0.001036
100421406	100421443	0.001037
290641320	160916753	0.001037
98616214	98616221	0.001039
277946789	626806824	0.001040
296984729	160909272	0.001040
284790351	284790352	0.001040
669045482	284191248	0.001040
287702330	89060007	0.001040
87384040	87384400	0.001041
98616233	98616061	0.001043
94514404	94514411	0.001044
287501814	287501812	0.001044
87384388	87384115	0.001044
100421373	100421425	0.001044
89931921	89931901	0.001045
87366594	159898284	0.001047
1425417657	1425417658	0.001047
94513188	87366533	0.001048
290470361	289854593	0.001050
169263186	87366561	0.001050
100421434	100421417	0.001050
160158364	160158292	0.001051
1359081560	121342056	0.001051
159933850	917197335	0.001052
274465548	98616079	0.001053
98670981	98670971	0.001053
98616204	89706039	0.001054
287501827	287501826	0.001054
89712693	100271940	0.001054
626794900	3501078	0.001054
287830811	159404799	0.001055
100421382	100421434	0.001056
1425417566	1425417568	0.001056
103628879	103629039	0.001057
278010881	278010882	0.001062
95996506	95996542	0.001062
98616163	159933039	0.001063
159347600	115593371	0.001064
102150961	102150956	0.001064
9902653	712330590	0.001066
286526095	159709295	0.001067
160158734	285188105	0.001067
282197669	282747911	0.001067
273925491	1322322	0.001070
712332604	669868674	0.001070
159799966	159799942	0.001072
1457114413	1262475798	0.001073
277946805	274251476	0.001074
87384357	87384456	0.001074
312017176	100271821	0.001075
87366474	87366535	0.001076
261478933	88567783	0.001077
282197668	1262477460	0.001078
297831230	1425431332	0.001080
274211390	94514399	0.001081
17486676	260460052	0.001081
88567926	88567949	0.001081
87366552	87366370	0.001082
166960849	508830758	0.001083
16078522	16078520	0.001083
160909099	160909258	0.001084
287702349	287702351	0.001084
669626801	141910200	0.001085
159709056	286526095	0.001086
89931920	89931886	0.001086
1262469477	13187600	0.001087
18307879	98616123	0.001088
508830758	96474075	0.001091
860772811	1425431342	0.001094
290782880	290782879	0.001095
87366378	87366561	0.001097
160158518	160158339	0.001097
98616212	98616214	0.001098
94513375	94513423	0.001099
791371770	791371767	0.001101
284349386	284556257	0.001101
160158316	160158339	0.001102
726023819	100271907	0.001102
1449305172	1449305176	0.001102
791371735	791371737	0.001103
160908908	297848091	0.001104
87366355	273961408	0.001104
291082038	160917167	0.001104
169263185	169263186	0.001106
159933850	159934024	0.001108
284790354	284355338	0.001110
278141060	669626801	0.001111
115593371	159347625	0.001113
87399287	87399317	0.001116
626794608	626794900	0.001117
94513197	94513218	0.001119
142071502	87384269	0.001120
167567734	278027915	0.001122
97966643	274246174	0.001123
291081536	860772867	0.001123
96474029	96473991	0.001125
675931237	278175857	0.001127
87399394	87399429	0.001128
98616201	4086073	0.001129
1425417571	1425417570	0.001130
297831230	297829502	0.001130
273944106	100272015	0.001130
98616141	98616170	0.001131
87384240	87384402	0.001132
291713155	291713504	0.001133
297829503	297829504	0.001134
550351085	89060037	0.001136
159933036	98670962	0.001137
98670938	278027915	0.001137
284960332	284823488	0.001137
274246183	98670981	0.001137
16559836	94513208	0.001138
1271319436	100271807	0.001139
159869575	159869896	0.001139
100421417	100421408	0.001140
626785137	88567949	0.001140
669045482	159347610	0.001141
725094730	1271319436	0.001146
284355338	120772140	0.001148
98616102	98616073	0.001149
273948327	89712693	0.001149
98616172	98616211	0.001150
89931923	89931888	0.001151
282747911	282197671	0.001152
284195105	159216716	0.001152
159934061	282747941	0.001152
791371776	791371766	0.001153
290803806	290803805	0.001154
159404808	159404788	0.001156
1425417619	1425417583	0.001156
297845531	160908928	0.001157
89712682	278028601	0.001158
159799941	159800051	0.001159
299210250	298728287	0.001160
89931887	712330590	0.001162
100271806	89706060	0.001163
98616156	1383689898	0.001163
299211832	299206180	0.001164
98884560	98884471	0.001166
274208892	89931928	0.001167
1425417396	1425417418	0.001173
160909295	160908949	0.001176
274204032	1305194244	0.001176
98616087	98616229	0.001182
159950548	159950425	0.001183
98616170	98616237	0.001183
159915021	159915296	0.001183
94513217	159914861	0.001185
87399307	1262507066	0.001186
1229743660	159738901	0.001187
159861840	159862057	0.001187
87366590	169263185	0.001188
298458694	550549701	0.001189
285188102	160158180	0.001191
87384497	87384052	0.001192
306223441	98616049	0.001193
94513239	757744889	0.001197
273944096	13223660	0.001198
160158745	160158427	0.001199
160909208	160908860	0.001199
287517667	287517674	0.001201
87384233	87384464	0.001202
724209940	724209938	0.001202
282197670	159934042	0.001202
1262474503	159936194	0.001204
531737630	159936209	0.001204
284960330	284960329	0.001205
791447263	159939948	0.001206
791275762	1265988131	0.001207
15917656	98670978	0.001208
726023819	100271940	0.001209
159372095	159372230	0.001210
89931923	89931920	0.001211
160909153	291292219	0.001212
1425417571	1425417576	0.001213
87384477	87384072	0.001213
170085219	277946795	0.001214
157857743	159858735	0.001217
102805970	102805871	0.001218
290470343	159950443	0.001223
875770702	875778357	0.001226
100421425	157859371	0.001228
157856315	87384513	0.001228
685430248	791040630	0.001229
290780993	290780989	0.001230
96474014	3652092	0.001230
1285445537	1285411607	0.001230
290799529	290799531	0.001236
1262474503	287659814	0.001238
159347642	159347545	0.001241
1262297664	284230984	0.001244
87384319	87384182	0.001244
297848226	297848259	0.001246
159933108	284556257	0.001254
1425417671	159932993	0.001254
98616118	278010880	0.001257
87384253	275513293	0.001259
157857743	159800085	0.001261
296984740	291292218	0.001262
16698251	16698254	0.001266
297829502	860772811	0.001267
87366524	87366585	0.001268
1254904500	1254904501	0.001270
1256658413	159235768	0.001272
1326489702	1335884015	0.001275
88567933	277946795	0.001279
1425417741	1425417425	0.001279
531737630	284556258	0.001281
160916921	160916748	0.001284
100271902	100271853	0.001285
12369376	712332604	0.001293
791052758	572073625	0.001294
160909179	160909108	0.001296
284191246	115593346	0.001301
98736488	278028589	0.001304
299211831	299211832	0.001304
282747947	287659814	0.001305
160916743	160917184	0.001312
757744890	159914750	0.001312
680736209	498959329	0.001315
100271807	100271836	0.001316
159935463	279022087	0.001317
274465548	159914661	0.001319
96473997	96473995	0.001321
297848225	297848226	0.001329
791040629	791040628	0.001330
287501819	287501823	0.001330
159936199	159936265	0.001331
16559594	1206106643	0.001334
160908908	160909253	0.001334
87366522	88567949	0.001337
159934049	630673505	0.001337
1262470564	1425417631	0.001341
1425417568	1425417570	0.001342
160909248	1360894018	0.001349
1425431356	297829507	0.001357
98616043	98616079	0.001359
160917343	160916921	0.001367
291289145	160916921	0.001371
3770552	121342056	0.001373
287834967	287834969	0.001378
531741578	160038277	0.001386
282747941	160038833	0.001387
284963845	678862177	0.001391
1262284206	287746948	0.001392
1425417432	1425417331	0.001393
159235764	284191246	0.001400
1425431386	1425431388	0.001402
159709024	286841744	0.001406
267413031	88567980	0.001408
826330092	12368696	0.001408
298458275	299211823	0.001408
159404624	159404933	0.001413
726023817	98736498	0.001413
598534489	12369370	0.001421
100571146	166444698	0.001424
129743343	291284183	0.001427
598534493	215205985	0.001427
291846954	159544182	0.001429
98616144	1276208525	0.001430
290777032	291286509	0.001431
1266007522	1266007521	0.001434
159537147	284230984	0.001434
290782571	1425431321	0.001436
17303968	791371853	0.001437
1266351536	279282240	0.001439
12368696	724209938	0.001441
1262507064	1116021053	0.001444
87384371	159800015	0.001448
98616061	87366476	0.001455
87384125	87384046	0.001457
1425431353	1425431345	0.001468
87366547	87366556	0.001469
290803804	290784776	0.001469
1266351536	579799608	0.001476
96474002	4086073	0.001485
159915021	791275767	0.001489
1425417396	289959411	0.001489
287702386	287702388	0.001492
115593364	115593346	0.001498
290782880	290782881	0.001501
267413031	159839091	0.001503
297837516	297837149	0.001504
791457576	791457575	0.001506
286841742	791275762	0.001508
159861847	1021409026	0.001511
159933888	1271916282	0.001513
1266982269	1116021053	0.001514
87384329	87384125	0.001516
1263935045	159709031	0.001516
159709109	291713155	0.001518
302542319	302542316	0.001537
87366531	671957649	0.001542
160916743	160913438	0.001553
105876250	98884560	0.001569
159709212	159709232	0.001572
87366437	89837581	0.001575
297829506	297829504	0.001579
274204555	94513340	0.001585
98884471	169263186	0.001605
94514404	974510720	0.001614
274211383	757744889	0.001614
100271972	18307871	0.001625
160916991	160916968	0.001634
1262300175	791275762	0.001634
1255908795	1266344764	0.001637
626785137	273974633	0.001640
297847765	297842583	0.001641
1335884016	18632560	0.001641
274267362	159739555	0.001644
87366585	87366574	0.001657
1425417566	1425417658	0.001662
160909156	1254904499	0.001663
287746954	159869814	0.001675
289959417	1254904500	0.001685
160037979	160038062	0.001687
160908939	297848259	0.001705
1425431302	550027494	0.001719
291099825	160909106	0.001719
284960332	284960323	0.001728
102805970	102806004	0.001729
598534489	712330589	0.001744
299169369	299169351	0.001755
284790327	284790328	0.001764
290783217	290783214	0.001766
87366556	96474091	0.001781
1425417622	1425417617	0.001784
160909000	160913506	0.001784
94513124	87366522	0.001789
290783211	290783209	0.001803
1298909864	1298909863	0.001805
87366523	87366590	0.001807
283921513	159933035	0.001807
159862075	159861831	0.001821
791371775	791371737	0.001827
1425431368	1425431366	0.001837
160913440	160917251	0.001852
159739447	159838759	0.001860
87399263	87399418	0.001863
859446138	160037979	0.001877
159936253	159934113	0.001889
1262300175	1266001668	0.001895
159861857	290619347	0.001903
860772867	297831221	0.001905
160917022	160917251	0.001908
291711571	938067162	0.001912
159934113	17004319	0.001937
1191220299	160032727	0.001939
129743343	296984751	0.001947
17619167	159936193	0.001947
160158391	284355338	0.001949
859468990	274211383	0.001952
160908743	284960322	0.001964
88567894	310188486	0.001964
13223660	1472727370	0.001965
159358773	159358488	0.001970
291289140	160917251	0.001980
160916753	290642648	0.001980
291289139	290641324	0.001980
271685733	279008480	0.001982
160909161	297842583	0.001984
498959331	102150929	0.001989
296984729	291292539	0.001997
160917087	291081559	0.001999
87366355	88567968	0.002005
159235764	159347551	0.002020
1267296311	284149519	0.002025
88567933	88567968	0.002037
159544182	159544303	0.002042
287501812	284021133	0.002048
1425431321	1425431322	0.002057
287501806	287501815	0.002060
159935419	159935353	0.002063
159861847	290619347	0.002079
669866142	791040628	0.002095
159527286	287659882	0.002098
160917072	284958197	0.002099
12368689	10033607	0.002109
1263935045	291713505	0.002116
160038062	859446134	0.002134
620227852	1272718700	0.002140
160158259	279282240	0.002146
290777768	291286509	0.002160
1284770072	1266007521	0.002172
990215554	1253231912	0.002183
760024701	760024702	0.002193
284958189	284958197	0.002195
160916743	160913440	0.002201
286858885	760024702	0.002209
791275767	1265988131	0.002213
283950269	159950473	0.002246
288400754	277921970	0.002268
1021409026	17303968	0.002299
1327787103	160027372	0.002320
285188114	287837963	0.002326
299939346	299939341	0.002329
290782568	1425431325	0.002341
791447268	791447263	0.002350
102805871	102150921	0.002352
289959418	298459657	0.002368
298458009	160908822	0.002374
678601561	791371750	0.002382
283111721	159883813	0.002407
1366359577	1366359586	0.002420
928958223	912274673	0.002422
917197335	630673505	0.002464
159494408	159491508	0.002475
159372230	159347516	0.002487
95996506	159915021	0.002490
290799533	1283855068	0.002521
860772867	297829504	0.002579
277926123	1271916294	0.002600
550549701	298457058	0.002601
859445971	284021121	0.002620
1425431363	1425431366	0.002635
1267296312	859446134	0.002682
290777768	291284189	0.002689
760024701	1262470564	0.002713
291284189	160917358	0.002714
1284770103	159858764	0.002719
550549702	550549701	0.002741
160916745	290627719	0.002783
284021123	284021133	0.002804
515108303	160158841	0.002845
290782566	290782568	0.002892
284355329	160158292	0.002896
159839091	274204037	0.002961
160917005	294804034	0.002970
859445981	160032953	0.002985
859445981	287494905	0.003004
160916745	160916782	0.003032
159739555	159843299	0.003038
297848810	297854175	0.003053
287494904	859445972	0.003136
291284183	160909169	0.003177
1284770103	159858943	0.003187
115593370	159371830	0.003187
917185518	1284770103	0.003196
298458703	298457106	0.003213
298457108	298457060	0.003220
291292541	298460540	0.003226
1425417570	287657653	0.003268
290781665	290780994	0.003277
791087247	291713506	0.003288
19936871	284230997	0.003294
804880086	1492514872	0.003347
1284770072	159858764	0.003368
1425431372	1425431380	0.003406
290803804	290799531	0.003436
283111721	791371770	0.003437
301737368	1425431372	0.003497
1425431308	292059855	0.003510
287870328	1266007522	0.003600
290799533	1268874956	0.003633
630673505	288400754	0.003641
287501819	287501815	0.003677
791284680	791040625	0.003684
159858764	678601561	0.003692
298457107	298458275	0.003697
287501828	287501826	0.003784
791087247	159709295	0.003801
287517641	287501828	0.003828
279018613	279021764	0.003856
1425417808	284777724	0.003874
302542319	1425431302	0.003927
1425417784	1425431417	0.004019
1366359586	1218510096	0.004036
1425417808	1425431417	0.004059
160993980	160917275	0.004110
160032486	159939643	0.004144
1267297327	1190600078	0.004201
791284680	159537019	0.004322
1425417398	1373570205	0.004551
159491386	159739447	0.004756
87406748	160158428	0.004795
291284192	160909106	0.004823
297848259	297848810	0.004881
791371853	1429276502	0.004949
159883813	87399384	0.005001
284149519	859446022	0.005047
159838759	159739555	0.005114
287517680	287517667	0.005175
159372031	159358751	0.005184
1373569441	160038284	0.005200
87384513	757744888	0.005246
160032827	791447357	0.005291
1255908795	1219508024	0.005313
291846957	291846954	0.005373
160032727	287501827	0.005479
1313003250	298935556	0.005649
284817224	297854175	0.005678
1425417784	1313003250	0.005881
1116021053	286219227	0.005892
291711571	286219227	0.006108
160032486	159939652	0.006992
160032953	160027644	0.007352
1190600078	274267362	0.007981
160027644	160033007	0.008650
159259780	159247400	0.009874
1449305176	1218510090	0.012507
1335884021	159247400	0.016306
159256857	1335884021	0.021299
1492514874	291278558	0.021412
101928586	1449305177	0.263784
